Name,Product_Id__c,Location_Id__c,Forecast_Date__c,Forecast_Qty__c,Revenue_Amount__c,Customer_Id__c,Channel__c,Category__c,Sub_Category__c,Region__c,Country__c,Currency_Code__c,UOM__c,Period_Type__c,Fiscal_Period__c
FC-Q-000013,HPE-PROD-2830,LOC-370,2026-04-01,1913.4,124186.46,CUST-12416,DIRECT,COMPUTE,SIMPLIVITY,ASIA_PACIFIC,JP,JPY,UNIT,QUARTERLY,2026-Q2
FC-Q-000014,HPE-PROD-4140,LOC-251,2026-07-01,4261.18,199183.15,CUST-58454,PARTNER,AI,INFERENCE,NORTH_AMERICA,CA,INR,UNIT,QUARTERLY,2026-Q3
FC-Q-000015,HPE-PROD-1224,LOC-555,2026-10-01,4964.74,148513.49,CUST-50393,DIRECT,COMPUTE,BLADESYSTEM,EUROPE,GB,EUR,UNIT,QUARTERLY,2026-Q4
FC-Q-000016,HPE-PROD-5158,LOC-929,2027-01-01,1283.93,454726.47,CUST-84664,DIRECT,NETWORKING,ARUBA,LATIN_AMERICA,AR,JPY,UNIT,QUARTERLY,2027-Q1
FC-Q-000017,HPE-PROD-5572,LOC-742,2025-04-01,1782.46,63856.96,CUST-83803,ONLINE,NETWORKING,ARUBA,LATIN_AMERICA,CL,INR,UNIT,QUARTERLY,2025-Q2
FC-Q-000018,HPE-PROD-5090,LOC-227,2025-07-01,3009.52,220178.74,CUST-95627,PARTNER,PRIVATE_CLOUD,GREENLAKE,EUROPE,GB,EUR,UNIT,QUARTERLY,2025-Q3
FC-Q-000019,HPE-PROD-9600,LOC-641,2025-10-01,3586.38,239415.42,CUST-22528,ONLINE,SUPERCOMPUTING,CRAY_EX,ASIA_PACIFIC,IN,GBP,UNIT,QUARTERLY,2025-Q4
FC-Q-000020,HPE-PROD-2034,LOC-642,2026-01-01,1676.84,195369.85,CUST-60468,PARTNER,STORAGE,NIMBLE,MIDDLE_EAST,AE,GBP,UNIT,QUARTERLY,2026-Q1
FC-Q-000021,HPE-PROD-1865,LOC-749,2026-04-01,2614.9,177407.2,CUST-97934,ONLINE,STORAGE,ALLETRA,MIDDLE_EAST,AE,EUR,UNIT,QUARTERLY,2026-Q2
FC-Q-000022,HPE-PROD-4077,LOC-801,2026-07-01,568.58,42817.74,CUST-87557,DISTRIBUTOR,COMPUTE,BLADESYSTEM,MIDDLE_EAST,IL,JPY,UNIT,QUARTERLY,2026-Q3
FC-Q-000023,HPE-PROD-5648,LOC-465,2026-10-01,2481.77,64609.69,CUST-91389,ONLINE,PRIVATE_CLOUD,GREENLAKE,MIDDLE_EAST,IL,JPY,UNIT,QUARTERLY,2026-Q4
FC-Q-000024,HPE-PROD-2772,LOC-630,2027-01-01,2468.13,374334.6,CUST-88137,ONLINE,SERVER,APOLLO,LATIN_AMERICA,BR,INR,UNIT,QUARTERLY,2027-Q1
FC-Q-000025,HPE-PROD-4222,LOC-231,2025-04-01,4905.98,305820.45,CUST-83797,ONLINE,COMPUTE,BLADESYSTEM,NORTH_AMERICA,US,JPY,UNIT,QUARTERLY,2025-Q2
FC-Q-000026,HPE-PROD-9919,LOC-386,2025-07-01,3023.98,159866.66,CUST-77676,PARTNER,SUPERCOMPUTING,CRAY_XD,EUROPE,GB,EUR,UNIT,QUARTERLY,2025-Q3
FC-Q-000027,HPE-PROD-5860,LOC-720,2025-10-01,2470.52,350093.02,CUST-73472,ONLINE,COMPUTE,SIMPLIVITY,MIDDLE_EAST,AE,EUR,UNIT,QUARTERLY,2025-Q4
FC-Q-000028,HPE-PROD-1819,LOC-691,2026-01-01,1419.13,280116.49,CUST-28852,ONLINE,COMPUTE,BLADESYSTEM,ASIA_PACIFIC,AU,JPY,UNIT,QUARTERLY,2026-Q1
FC-Q-000029,HPE-PROD-6509,LOC-518,2026-04-01,2678.59,240064.42,CUST-91304,DISTRIBUTOR,NETWORKING,FLEXFABRIC,ASIA_PACIFIC,SG,JPY,UNIT,QUARTERLY,2026-Q2
FC-Q-000030,HPE-PROD-9366,LOC-834,2026-07-01,1983.36,362596.2,CUST-44865,DIRECT,NETWORKING,FLEXFABRIC,LATIN_AMERICA,CL,EUR,UNIT,QUARTERLY,2026-Q3
FC-Q-000031,HPE-PROD-1577,LOC-724,2026-10-01,3269.75,453709.42,CUST-71359,DIRECT,AI,INFERENCE,MIDDLE_EAST,SA,JPY,UNIT,QUARTERLY,2026-Q4
FC-Q-000032,HPE-PROD-4413,LOC-285,2027-01-01,768.59,106532.38,CUST-57148,DISTRIBUTOR,AI,DEEP_LEARNING,MIDDLE_EAST,AE,GBP,UNIT,QUARTERLY,2027-Q1
FC-Q-000033,HPE-PROD-6524,LOC-996,2025-04-01,1204.09,488526.1,CUST-96841,DIRECT,SUPERCOMPUTING,CRAY_EX,ASIA_PACIFIC,IN,INR,UNIT,QUARTERLY,2025-Q2
FC-Q-000034,HPE-PROD-7457,LOC-831,2025-07-01,2084.01,360191.32,CUST-43958,ONLINE,PRIVATE_CLOUD,COMPOSABLE,MIDDLE_EAST,IL,USD,UNIT,QUARTERLY,2025-Q3
FC-Q-000035,HPE-PROD-4139,LOC-580,2025-10-01,103.67,383603.13,CUST-99694,DISTRIBUTOR,AI,MACHINE_LEARNING,LATIN_AMERICA,AR,INR,UNIT,QUARTERLY,2025-Q4
FC-Q-000036,HPE-PROD-1646,LOC-121,2026-01-01,3750.33,438971.11,CUST-77074,DIRECT,NETWORKING,COMWARE,ASIA_PACIFIC,AU,GBP,UNIT,QUARTERLY,2026-Q1
FC-Q-000037,HPE-PROD-1547,LOC-393,2026-04-01,891.52,33340.7,CUST-60259,DISTRIBUTOR,COMPUTE,BLADESYSTEM,MIDDLE_EAST,SA,EUR,UNIT,QUARTERLY,2026-Q2
FC-Q-000038,HPE-PROD-9143,LOC-259,2026-07-01,43.99,290488.75,CUST-91207,DIRECT,COMPUTE,SIMPLIVITY,LATIN_AMERICA,CL,INR,UNIT,QUARTERLY,2026-Q3
FC-Q-000039,HPE-PROD-2310,LOC-542,2026-10-01,1522.47,335720.32,CUST-88462,PARTNER,STORAGE,ALLETRA,LATIN_AMERICA,CL,EUR,UNIT,QUARTERLY,2026-Q4
FC-Q-000040,HPE-PROD-2390,LOC-225,2027-01-01,4597.24,462572.28,CUST-88434,DISTRIBUTOR,SERVER,SYNERGY,LATIN_AMERICA,CL,INR,UNIT,QUARTERLY,2027-Q1
FC-Q-000041,HPE-PROD-5539,LOC-238,2025-04-01,3487.24,220896.79,CUST-79791,DIRECT,AI,INFERENCE,EUROPE,DE,INR,UNIT,QUARTERLY,2025-Q2
FC-Q-000042,HPE-PROD-1902,LOC-870,2025-07-01,159.01,416806.53,CUST-41601,ONLINE,STORAGE,NIMBLE,NORTH_AMERICA,CA,EUR,UNIT,QUARTERLY,2025-Q3
FC-Q-000043,HPE-PROD-7566,LOC-708,2025-10-01,4161.66,365684.53,CUST-67267,PARTNER,STORAGE,3PAR,LATIN_AMERICA,AR,GBP,UNIT,QUARTERLY,2025-Q4
FC-Q-000044,HPE-PROD-3119,LOC-934,2026-01-01,2284.15,396323.87,CUST-78404,DISTRIBUTOR,STORAGE,3PAR,EUROPE,NL,GBP,UNIT,QUARTERLY,2026-Q1
FC-Q-000045,HPE-PROD-3109,LOC-944,2026-04-01,1913.79,387564.17,CUST-73648,ONLINE,SUPERCOMPUTING,CRAY_XD,MIDDLE_EAST,SA,EUR,UNIT,QUARTERLY,2026-Q2
FC-Q-000046,HPE-PROD-4305,LOC-538,2026-07-01,234.85,52217.21,CUST-57156,DIRECT,SERVER,SYNERGY,EUROPE,NL,GBP,UNIT,QUARTERLY,2026-Q3
FC-Q-000047,HPE-PROD-9143,LOC-324,2026-10-01,4117.37,302680.07,CUST-27413,DIRECT,COMPUTE,EDGELINE,NORTH_AMERICA,US,JPY,UNIT,QUARTERLY,2026-Q4
FC-Q-000048,HPE-PROD-2403,LOC-622,2027-01-01,2759.8,456093.86,CUST-69853,DISTRIBUTOR,SUPERCOMPUTING,CRAY_XD,LATIN_AMERICA,AR,GBP,UNIT,QUARTERLY,2027-Q1
FC-Q-000049,HPE-PROD-4543,LOC-223,2025-04-01,4668.01,483266.81,CUST-18746,DISTRIBUTOR,SUPERCOMPUTING,CRAY_EX,EUROPE,NL,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-000050,HPE-PROD-2637,LOC-820,2025-07-01,3447.96,295314.55,CUST-67942,DISTRIBUTOR,SERVER,APOLLO,MIDDLE_EAST,IL,INR,UNIT,QUARTERLY,2025-Q3
FC-Q-000051,HPE-PROD-7585,LOC-938,2025-10-01,4054.16,9140.74,CUST-55174,ONLINE,STORAGE,ALLETRA,EUROPE,NL,JPY,UNIT,QUARTERLY,2025-Q4
FC-Q-000052,HPE-PROD-9479,LOC-962,2026-01-01,1981.58,126275.75,CUST-27277,PARTNER,STORAGE,NIMBLE,ASIA_PACIFIC,IN,EUR,UNIT,QUARTERLY,2026-Q1
FC-Q-000053,HPE-PROD-6417,LOC-726,2026-04-01,1126.12,446073.29,CUST-82609,ONLINE,SERVER,PROLIANT,MIDDLE_EAST,SA,JPY,UNIT,QUARTERLY,2026-Q2
FC-Q-000054,HPE-PROD-9427,LOC-159,2026-07-01,790.04,10429.69,CUST-43774,ONLINE,NETWORKING,COMWARE,LATIN_AMERICA,BR,EUR,UNIT,QUARTERLY,2026-Q3
FC-Q-000055,HPE-PROD-3222,LOC-266,2026-10-01,2199.08,274820.46,CUST-77159,DIRECT,STORAGE,NIMBLE,NORTH_AMERICA,MX,INR,UNIT,QUARTERLY,2026-Q4
FC-Q-000056,HPE-PROD-2004,LOC-304,2027-01-01,1543.54,156183.97,CUST-92895,DIRECT,PRIVATE_CLOUD,COMPOSABLE,LATIN_AMERICA,AR,JPY,UNIT,QUARTERLY,2027-Q1
FC-Q-000057,HPE-PROD-4706,LOC-951,2025-04-01,1457.55,95284.03,CUST-52542,PARTNER,STORAGE,3PAR,MIDDLE_EAST,IL,JPY,UNIT,QUARTERLY,2025-Q2
FC-Q-000058,HPE-PROD-7524,LOC-781,2025-07-01,2512.91,97240.01,CUST-85302,DIRECT,PRIVATE_CLOUD,ONEVIEW,ASIA_PACIFIC,IN,GBP,UNIT,QUARTERLY,2025-Q3
FC-Q-000059,HPE-PROD-9334,LOC-521,2025-10-01,2056.77,243915.34,CUST-58169,ONLINE,STORAGE,3PAR,LATIN_AMERICA,BR,JPY,UNIT,QUARTERLY,2025-Q4
FC-Q-000060,HPE-PROD-4447,LOC-128,2026-01-01,1236.01,155410.9,CUST-15748,DIRECT,SERVER,SYNERGY,NORTH_AMERICA,MX,JPY,UNIT,QUARTERLY,2026-Q1
FC-Q-000061,HPE-PROD-3267,LOC-374,2026-04-01,3002.47,447286.43,CUST-82129,DISTRIBUTOR,SUPERCOMPUTING,CRAY_EX,EUROPE,FR,USD,UNIT,QUARTERLY,2026-Q2
FC-Q-000062,HPE-PROD-9533,LOC-293,2026-07-01,2373.69,401888.56,CUST-71285,DISTRIBUTOR,STORAGE,NIMBLE,EUROPE,GB,EUR,UNIT,QUARTERLY,2026-Q3
FC-Q-000063,HPE-PROD-6312,LOC-189,2026-10-01,2200.54,247832.19,CUST-57589,ONLINE,AI,DEEP_LEARNING,MIDDLE_EAST,SA,GBP,UNIT,QUARTERLY,2026-Q4
FC-Q-000064,HPE-PROD-5137,LOC-519,2027-01-01,2942.41,63369.89,CUST-20845,ONLINE,PRIVATE_CLOUD,ONEVIEW,MIDDLE_EAST,SA,JPY,UNIT,QUARTERLY,2027-Q1
FC-Q-000065,HPE-PROD-9400,LOC-845,2025-04-01,311.16,82948.87,CUST-52895,ONLINE,STORAGE,ALLETRA,LATIN_AMERICA,AR,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-000066,HPE-PROD-7155,LOC-757,2025-07-01,1446.32,181850.46,CUST-95292,ONLINE,NETWORKING,FLEXFABRIC,NORTH_AMERICA,US,JPY,UNIT,QUARTERLY,2025-Q3
FC-Q-000067,HPE-PROD-5031,LOC-242,2025-10-01,3684.44,485337.81,CUST-92945,ONLINE,COMPUTE,EDGELINE,ASIA_PACIFIC,SG,EUR,UNIT,QUARTERLY,2025-Q4
FC-Q-000068,HPE-PROD-2154,LOC-694,2026-01-01,3405.89,234833.6,CUST-28181,DIRECT,NETWORKING,COMWARE,ASIA_PACIFIC,JP,JPY,UNIT,QUARTERLY,2026-Q1
FC-Q-000069,HPE-PROD-6138,LOC-101,2026-04-01,1603.96,431139.7,CUST-72714,DIRECT,NETWORKING,FLEXFABRIC,EUROPE,DE,JPY,UNIT,QUARTERLY,2026-Q2
FC-Q-000070,HPE-PROD-7694,LOC-517,2026-07-01,3132.05,150320.8,CUST-81774,PARTNER,PRIVATE_CLOUD,GREENLAKE,LATIN_AMERICA,BR,EUR,UNIT,QUARTERLY,2026-Q3
FC-Q-000071,HPE-PROD-4924,LOC-465,2026-10-01,2189.4,243937.29,CUST-37683,ONLINE,SUPERCOMPUTING,CRAY_EX,MIDDLE_EAST,AE,INR,UNIT,QUARTERLY,2026-Q4
FC-Q-000072,HPE-PROD-3512,LOC-980,2027-01-01,4353.12,3566.15,CUST-62604,DIRECT,SERVER,APOLLO,MIDDLE_EAST,SA,GBP,UNIT,QUARTERLY,2027-Q1
FC-Q-000073,HPE-PROD-8101,LOC-896,2025-04-01,3146.99,254853.25,CUST-36831,DIRECT,AI,MACHINE_LEARNING,NORTH_AMERICA,US,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-000074,HPE-PROD-3806,LOC-531,2025-07-01,1848.08,166742.9,CUST-27819,ONLINE,COMPUTE,SIMPLIVITY,MIDDLE_EAST,AE,GBP,UNIT,QUARTERLY,2025-Q3
FC-Q-000075,HPE-PROD-6543,LOC-588,2025-10-01,509.59,400861.36,CUST-62356,PARTNER,PRIVATE_CLOUD,COMPOSABLE,NORTH_AMERICA,CA,USD,UNIT,QUARTERLY,2025-Q4
FC-Q-000076,HPE-PROD-4203,LOC-439,2026-01-01,4136.07,390648.18,CUST-55671,PARTNER,PRIVATE_CLOUD,COMPOSABLE,NORTH_AMERICA,MX,JPY,UNIT,QUARTERLY,2026-Q1
FC-Q-000077,HPE-PROD-7599,LOC-438,2026-04-01,154.47,232518.14,CUST-29721,ONLINE,SERVER,PROLIANT,MIDDLE_EAST,AE,INR,UNIT,QUARTERLY,2026-Q2
FC-Q-000078,HPE-PROD-3774,LOC-696,2026-07-01,3542.81,324613.3,CUST-91532,DIRECT,SUPERCOMPUTING,CRAY_EX,EUROPE,FR,USD,UNIT,QUARTERLY,2026-Q3
FC-Q-000079,HPE-PROD-5038,LOC-333,2026-10-01,1913.95,356073.76,CUST-89268,DISTRIBUTOR,PRIVATE_CLOUD,GREENLAKE,MIDDLE_EAST,SA,INR,UNIT,QUARTERLY,2026-Q4
FC-Q-000080,HPE-PROD-2283,LOC-531,2027-01-01,4312.49,152001.8,CUST-39749,ONLINE,STORAGE,3PAR,MIDDLE_EAST,SA,USD,UNIT,QUARTERLY,2027-Q1
FC-Q-000081,HPE-PROD-1897,LOC-190,2025-04-01,4809.74,245240.37,CUST-34213,DISTRIBUTOR,COMPUTE,SIMPLIVITY,NORTH_AMERICA,CA,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-000082,HPE-PROD-9136,LOC-197,2025-07-01,1533.43,65901.38,CUST-68716,DISTRIBUTOR,SERVER,APOLLO,LATIN_AMERICA,BR,USD,UNIT,QUARTERLY,2025-Q3
FC-Q-000083,HPE-PROD-8399,LOC-420,2025-10-01,2053.84,167947.92,CUST-48970,PARTNER,PRIVATE_CLOUD,GREENLAKE,ASIA_PACIFIC,AU,JPY,UNIT,QUARTERLY,2025-Q4
FC-Q-000084,HPE-PROD-3975,LOC-374,2026-01-01,3076.07,134389.33,CUST-49866,DISTRIBUTOR,NETWORKING,FLEXFABRIC,NORTH_AMERICA,US,USD,UNIT,QUARTERLY,2026-Q1
FC-Q-000085,HPE-PROD-7974,LOC-117,2026-04-01,4062.82,244896.9,CUST-43701,PARTNER,SUPERCOMPUTING,CRAY_XD,MIDDLE_EAST,IL,EUR,UNIT,QUARTERLY,2026-Q2
FC-Q-000086,HPE-PROD-5976,LOC-260,2026-07-01,3304.3,393402.29,CUST-18879,DIRECT,PRIVATE_CLOUD,GREENLAKE,EUROPE,FR,JPY,UNIT,QUARTERLY,2026-Q3
FC-Q-000087,HPE-PROD-4551,LOC-658,2026-10-01,4103.23,482546.57,CUST-76362,ONLINE,STORAGE,3PAR,MIDDLE_EAST,SA,INR,UNIT,QUARTERLY,2026-Q4
FC-Q-000088,HPE-PROD-4308,LOC-226,2027-01-01,4856.71,158309.04,CUST-11755,PARTNER,SUPERCOMPUTING,CRAY_CS,LATIN_AMERICA,AR,GBP,UNIT,QUARTERLY,2027-Q1
FC-Q-000089,HPE-PROD-6610,LOC-127,2025-04-01,4944.44,325242.89,CUST-34907,ONLINE,STORAGE,ALLETRA,EUROPE,NL,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-000090,HPE-PROD-1447,LOC-573,2025-07-01,1458.64,297563.07,CUST-75619,ONLINE,SERVER,APOLLO,ASIA_PACIFIC,JP,USD,UNIT,QUARTERLY,2025-Q3
FC-Q-000091,HPE-PROD-4345,LOC-500,2025-10-01,2381.87,205668.22,CUST-36428,PARTNER,AI,INFERENCE,MIDDLE_EAST,IL,USD,UNIT,QUARTERLY,2025-Q4
FC-Q-000092,HPE-PROD-5437,LOC-496,2026-01-01,2319.71,399941.26,CUST-27344,ONLINE,STORAGE,3PAR,ASIA_PACIFIC,IN,JPY,UNIT,QUARTERLY,2026-Q1
FC-Q-000093,HPE-PROD-5310,LOC-672,2026-04-01,250.11,267972.58,CUST-48212,PARTNER,NETWORKING,COMWARE,NORTH_AMERICA,US,JPY,UNIT,QUARTERLY,2026-Q2
FC-Q-000094,HPE-PROD-5057,LOC-424,2026-07-01,3701.93,178084.43,CUST-45005,DIRECT,PRIVATE_CLOUD,ONEVIEW,NORTH_AMERICA,CA,EUR,UNIT,QUARTERLY,2026-Q3
FC-Q-000095,HPE-PROD-1128,LOC-544,2026-10-01,2821.14,74747.92,CUST-23490,DIRECT,SERVER,PROLIANT,MIDDLE_EAST,IL,EUR,UNIT,QUARTERLY,2026-Q4
FC-Q-000096,HPE-PROD-2043,LOC-114,2027-01-01,430.87,446229.08,CUST-42655,DIRECT,NETWORKING,COMWARE,EUROPE,NL,EUR,UNIT,QUARTERLY,2027-Q1
FC-Q-000097,HPE-PROD-7703,LOC-275,2025-04-01,3036.17,98014.59,CUST-84877,DIRECT,PRIVATE_CLOUD,COMPOSABLE,LATIN_AMERICA,BR,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-000098,HPE-PROD-8240,LOC-461,2025-07-01,1875.29,111672.21,CUST-80951,PARTNER,NETWORKING,FLEXFABRIC,LATIN_AMERICA,CL,EUR,UNIT,QUARTERLY,2025-Q3
FC-Q-000099,HPE-PROD-8809,LOC-711,2025-10-01,3793.44,353450.92,CUST-76547,ONLINE,SUPERCOMPUTING,CRAY_XD,ASIA_PACIFIC,JP,GBP,UNIT,QUARTERLY,2025-Q4
FC-Q-000100,HPE-PROD-9738,LOC-825,2026-01-01,3117.13,423076.53,CUST-41313,DIRECT,AI,INFERENCE,LATIN_AMERICA,AR,EUR,UNIT,QUARTERLY,2026-Q1
FC-Q-000101,HPE-PROD-8453,LOC-679,2026-04-01,3934.48,303712.06,CUST-35877,ONLINE,SERVER,SYNERGY,ASIA_PACIFIC,JP,INR,UNIT,QUARTERLY,2026-Q2
FC-Q-000102,HPE-PROD-5008,LOC-922,2026-07-01,2784.41,369727.56,CUST-44217,ONLINE,STORAGE,ALLETRA,NORTH_AMERICA,US,INR,UNIT,QUARTERLY,2026-Q3
FC-Q-000103,HPE-PROD-5126,LOC-901,2026-10-01,699.97,62987.57,CUST-45444,DISTRIBUTOR,PRIVATE_CLOUD,COMPOSABLE,ASIA_PACIFIC,SG,JPY,UNIT,QUARTERLY,2026-Q4
FC-Q-000104,HPE-PROD-8938,LOC-999,2027-01-01,4548.98,14255.52,CUST-48500,DIRECT,SERVER,SYNERGY,MIDDLE_EAST,IL,USD,UNIT,QUARTERLY,2027-Q1
FC-Q-000105,HPE-PROD-1640,LOC-199,2025-04-01,2634.35,438032.65,CUST-79860,DIRECT,STORAGE,3PAR,MIDDLE_EAST,AE,JPY,UNIT,QUARTERLY,2025-Q2
FC-Q-000106,HPE-PROD-5399,LOC-666,2025-07-01,4616.3,442353.48,CUST-36874,DIRECT,SUPERCOMPUTING,CRAY_XD,EUROPE,DE,USD,UNIT,QUARTERLY,2025-Q3
FC-Q-000107,HPE-PROD-1412,LOC-916,2025-10-01,4539.48,342778.92,CUST-74136,PARTNER,SERVER,APOLLO,LATIN_AMERICA,AR,EUR,UNIT,QUARTERLY,2025-Q4
FC-Q-000108,HPE-PROD-9231,LOC-947,2026-01-01,2233.34,140633.14,CUST-15270,ONLINE,AI,MACHINE_LEARNING,EUROPE,GB,EUR,UNIT,QUARTERLY,2026-Q1
FC-Q-000109,HPE-PROD-3871,LOC-977,2026-04-01,153.62,81076.13,CUST-57799,DISTRIBUTOR,AI,DEEP_LEARNING,EUROPE,DE,INR,UNIT,QUARTERLY,2026-Q2
FC-Q-000110,HPE-PROD-5094,LOC-604,2026-07-01,4053.85,355024.08,CUST-71885,ONLINE,AI,INFERENCE,NORTH_AMERICA,US,USD,UNIT,QUARTERLY,2026-Q3
FC-Q-000111,HPE-PROD-6189,LOC-164,2026-10-01,4190.51,438735.03,CUST-63393,ONLINE,AI,DEEP_LEARNING,NORTH_AMERICA,US,EUR,UNIT,QUARTERLY,2026-Q4
FC-Q-000112,HPE-PROD-8746,LOC-713,2027-01-01,3830.07,405959.95,CUST-39814,DISTRIBUTOR,SERVER,PROLIANT,LATIN_AMERICA,CL,GBP,UNIT,QUARTERLY,2027-Q1
FC-Q-000113,HPE-PROD-4699,LOC-777,2025-04-01,363.51,371846.64,CUST-68065,ONLINE,SUPERCOMPUTING,CRAY_EX,LATIN_AMERICA,BR,GBP,UNIT,QUARTERLY,2025-Q2
FC-Q-000114,HPE-PROD-3404,LOC-713,2025-07-01,3359.42,223708.01,CUST-86894,DISTRIBUTOR,SERVER,SYNERGY,LATIN_AMERICA,AR,USD,UNIT,QUARTERLY,2025-Q3
FC-Q-000115,HPE-PROD-8960,LOC-774,2025-10-01,4346.05,462171.86,CUST-73079,PARTNER,AI,MACHINE_LEARNING,ASIA_PACIFIC,IN,INR,UNIT,QUARTERLY,2025-Q4
FC-Q-000116,HPE-PROD-9897,LOC-807,2026-01-01,1529.99,260446.11,CUST-83167,DISTRIBUTOR,AI,DEEP_LEARNING,EUROPE,GB,INR,UNIT,QUARTERLY,2026-Q1
FC-Q-000117,HPE-PROD-9083,LOC-225,2026-04-01,1034.17,400247.69,CUST-95725,ONLINE,SUPERCOMPUTING,CRAY_CS,ASIA_PACIFIC,JP,JPY,UNIT,QUARTERLY,2026-Q2
FC-Q-000118,HPE-PROD-3412,LOC-628,2026-07-01,345.46,41590.65,CUST-38451,DIRECT,PRIVATE_CLOUD,GREENLAKE,NORTH_AMERICA,CA,EUR,UNIT,QUARTERLY,2026-Q3
FC-Q-000119,HPE-PROD-6395,LOC-523,2026-10-01,920.78,460496.84,CUST-37222,DIRECT,SUPERCOMPUTING,CRAY_EX,NORTH_AMERICA,US,GBP,UNIT,QUARTERLY,2026-Q4
FC-Q-000120,HPE-PROD-3700,LOC-493,2027-01-01,1280.67,239904.03,CUST-95014,ONLINE,STORAGE,3PAR,MIDDLE_EAST,AE,EUR,UNIT,QUARTERLY,2027-Q1
FC-Q-000121,HPE-PROD-9618,LOC-445,2025-04-01,101.27,319012.46,CUST-34707,DIRECT,SERVER,SYNERGY,NORTH_AMERICA,CA,GBP,UNIT,QUARTERLY,2025-Q2
FC-Q-000122,HPE-PROD-9069,LOC-559,2025-07-01,3142.01,133028.92,CUST-92393,ONLINE,SUPERCOMPUTING,CRAY_XD,MIDDLE_EAST,IL,USD,UNIT,QUARTERLY,2025-Q3
FC-Q-000123,HPE-PROD-6261,LOC-723,2025-10-01,3359.21,399006.66,CUST-17435,DISTRIBUTOR,NETWORKING,FLEXFABRIC,NORTH_AMERICA,CA,GBP,UNIT,QUARTERLY,2025-Q4
FC-Q-000124,HPE-PROD-3111,LOC-581,2026-01-01,1324.12,106900.51,CUST-98476,ONLINE,COMPUTE,EDGELINE,LATIN_AMERICA,AR,JPY,UNIT,QUARTERLY,2026-Q1
FC-Q-000125,HPE-PROD-4779,LOC-411,2026-04-01,3572.73,388888.48,CUST-88107,DIRECT,PRIVATE_CLOUD,ONEVIEW,MIDDLE_EAST,IL,JPY,UNIT,QUARTERLY,2026-Q2
